date,T2M,RH2M,PRECTOTCORR,lat,lon
2021-03-26,25.92,71.44,0.08,-15.239435,-39.247947
2021-03-27,26.17,71.16,0.28,-15.239435,-39.247947
2021-03-28,26.75,70.74,2.52,-15.239435,-39.247947
2021-03-29,26.71,67.55,0.0,-15.239435,-39.247947
2021-03-30,27.14,70.26,0.0,-15.239435,-39.247947
2021-03-31,28.21,70.68,2.47,-15.239435,-39.247947
2021-04-01,28.06,76.31,11.75,-15.239435,-39.247947
2021-04-02,26.95,77.33,3.39,-15.239435,-39.247947
2021-04-03,26.55,75.38,1.19,-15.239435,-39.247947
2021-04-04,25.8,79.78,3.78,-15.239435,-39.247947
2021-04-05,25.58,78.08,1.76,-15.239435,-39.247947
2021-04-06,25.45,74.1,0.34,-15.239435,-39.247947
2021-04-07,25.44,74.96,0.54,-15.239435,-39.247947
2021-04-08,24.19,82.37,4.04,-15.239435,-39.247947
2021-04-09,24.2,80.21,3.35,-15.239435,-39.247947
2021-04-10,24.85,75.97,1.32,-15.239435,-39.247947
2021-04-11,24.8,78.76,1.95,-15.239435,-39.247947
2021-04-12,25.84,67.07,0.4,-15.239435,-39.247947
2021-04-13,25.69,66.31,0.4,-15.239435,-39.247947
2021-04-14,25.62,69.87,0.15,-15.239435,-39.247947
2021-04-15,23.46,76.62,0.93,-15.239435,-39.247947
2021-04-16,24.19,70.18,0.13,-15.239435,-39.247947
2021-04-17,24.76,73.79,0.52,-15.239435,-39.247947
2021-04-18,25.97,74.99,0.18,-15.239435,-39.247947
2021-04-19,26.32,76.99,2.25,-15.239435,-39.247947
2021-04-20,25.84,83.89,19.92,-15.239435,-39.247947
2021-04-21,26.27,76.92,7.94,-15.239435,-39.247947
2021-04-22,25.12,83.08,13.36,-15.239435,-39.247947
2021-04-23,26.08,76.53,0.16,-15.239435,-39.247947
2021-04-24,25.78,76.35,0.01,-15.239435,-39.247947
2021-04-25,26.29,74.68,0.0,-15.239435,-39.247947
2021-04-26,26.0,74.57,0.01,-15.239435,-39.247947
2021-04-27,25.06,73.01,0.01,-15.239435,-39.247947
2021-04-28,26.07,74.57,0.09,-15.239435,-39.247947
2021-04-29,25.57,77.42,1.03,-15.239435,-39.247947
2021-04-30,23.72,81.91,6.13,-15.239435,-39.247947
2021-05-01,23.19,80.8,3.81,-15.239435,-39.247947
2021-05-02,22.92,75.84,0.2,-15.239435,-39.247947
2021-05-03,23.53,78.57,0.45,-15.239435,-39.247947
2021-05-04,24.1,79.03,0.98,-15.239435,-39.247947
2021-05-05,24.69,76.68,0.43,-15.239435,-39.247947
2021-05-06,25.31,78.69,1.09,-15.239435,-39.247947
2021-05-07,26.21,74.02,0.53,-15.239435,-39.247947
2021-05-08,25.42,74.89,0.16,-15.239435,-39.247947
2021-05-09,23.81,79.06,1.66,-15.239435,-39.247947
2021-05-10,22.98,73.36,0.31,-15.239435,-39.247947
2021-05-11,22.23,71.52,0.04,-15.239435,-39.247947
2021-05-12,23.3,71.26,0.01,-15.239435,-39.247947
2021-05-13,25.18,67.88,0.01,-15.239435,-39.247947
2021-05-14,23.76,75.08,0.1,-15.239435,-39.247947
2021-05-15,23.16,75.67,0.59,-15.239435,-39.247947
2021-05-16,23.16,74.52,0.08,-15.239435,-39.247947
2021-05-17,22.83,76.9,0.0,-15.239435,-39.247947
2021-05-18,24.28,70.14,0.0,-15.239435,-39.247947
2021-05-19,24.01,69.59,0.0,-15.239435,-39.247947
2021-05-20,24.66,69.38,0.0,-15.239435,-39.247947
2021-05-21,24.87,72.96,0.0,-15.239435,-39.247947
2021-05-22,24.5,71.05,0.0,-15.239435,-39.247947
2021-05-23,24.6,75.03,0.0,-15.239435,-39.247947
2021-05-24,25.38,71.79,0.0,-15.239435,-39.247947
2021-05-25,24.38,74.84,0.08,-15.239435,-39.247947
2021-05-26,23.96,71.78,0.83,-15.239435,-39.247947
2021-05-27,23.99,73.47,0.03,-15.239435,-39.247947
2021-05-28,23.78,75.81,0.04,-15.239435,-39.247947
2021-05-29,24.51,76.6,0.05,-15.239435,-39.247947
2021-05-30,24.68,77.13,0.08,-15.239435,-39.247947
2021-05-31,24.06,77.49,0.06,-15.239435,-39.247947
2021-06-01,24.32,75.51,0.02,-15.239435,-39.247947
2021-06-02,24.61,75.34,0.02,-15.239435,-39.247947
2021-06-03,23.92,75.41,0.09,-15.239435,-39.247947
2021-06-04,23.05,91.8,14.28,-15.239435,-39.247947
2021-06-05,23.18,84.75,5.98,-15.239435,-39.247947
2021-06-06,22.87,86.53,6.74,-15.239435,-39.247947
2021-06-07,23.39,84.54,4.93,-15.239435,-39.247947
2021-06-08,23.77,82.98,1.12,-15.239435,-39.247947
2021-06-09,23.78,83.91,2.46,-15.239435,-39.247947
2021-06-10,23.08,83.04,2.04,-15.239435,-39.247947
2021-06-11,23.45,79.45,0.64,-15.239435,-39.247947
2021-06-12,24.82,76.3,0.36,-15.239435,-39.247947
2021-06-13,23.53,77.78,0.47,-15.239435,-39.247947
2021-06-14,22.52,74.9,0.06,-15.239435,-39.247947
2021-06-15,22.26,75.45,0.0,-15.239435,-39.247947
2021-06-16,23.61,70.2,0.0,-15.239435,-39.247947
2021-06-17,23.0,72.78,0.0,-15.239435,-39.247947
2021-06-18,22.72,76.0,0.04,-15.239435,-39.247947
2021-06-19,22.22,83.88,7.62,-15.239435,-39.247947
2021-06-20,21.74,87.62,5.93,-15.239435,-39.247947
2021-06-21,23.96,75.74,0.09,-15.239435,-39.247947
2021-06-22,24.01,80.35,0.18,-15.239435,-39.247947
2021-06-23,23.19,77.77,0.11,-15.239435,-39.247947
2021-06-24,22.59,74.22,0.09,-15.239435,-39.247947
2021-06-25,21.04,76.96,0.17,-15.239435,-39.247947
2021-06-26,20.89,81.16,4.22,-15.239435,-39.247947
2021-06-27,20.72,76.78,0.45,-15.239435,-39.247947
2021-06-28,20.97,80.91,0.8,-15.239435,-39.247947
2021-06-29,21.89,77.97,0.26,-15.239435,-39.247947
2021-06-30,23.29,78.72,0.12,-15.239435,-39.247947
2021-07-01,22.11,83.45,1.28,-15.239435,-39.247947
2021-07-02,21.79,76.94,0.54,-15.239435,-39.247947
2021-07-03,21.23,73.81,0.0,-15.239435,-39.247947
2021-07-04,21.82,79.75,0.13,-15.239435,-39.247947
2021-07-05,22.4,78.04,0.15,-15.239435,-39.247947
2021-07-06,21.94,76.17,0.04,-15.239435,-39.247947
2021-07-07,22.17,72.82,0.01,-15.239435,-39.247947
2021-07-08,21.61,71.72,0.0,-15.239435,-39.247947
2021-07-09,21.69,73.35,0.02,-15.239435,-39.247947
2021-07-10,22.09,72.77,0.02,-15.239435,-39.247947
2021-07-11,22.71,75.15,0.2,-15.239435,-39.247947
2021-07-12,22.76,77.31,0.59,-15.239435,-39.247947
2021-07-13,22.52,82.11,2.6,-15.239435,-39.247947
2021-07-14,22.4,83.21,2.68,-15.239435,-39.247947
2021-07-15,22.44,79.51,0.63,-15.239435,-39.247947
2021-07-16,22.81,76.66,0.12,-15.239435,-39.247947
2021-07-17,22.7,71.33,0.04,-15.239435,-39.247947
2021-07-18,23.72,73.27,0.01,-15.239435,-39.247947
2021-07-19,24.13,75.67,0.03,-15.239435,-39.247947
2021-07-20,23.41,80.02,1.71,-15.239435,-39.247947
2021-07-21,21.06,83.26,1.7,-15.239435,-39.247947
2021-07-22,21.82,76.11,0.78,-15.239435,-39.247947
2021-07-23,20.36,75.23,0.81,-15.239435,-39.247947
2021-07-24,21.06,71.89,0.31,-15.239435,-39.247947
2021-07-25,21.39,76.47,0.72,-15.239435,-39.247947
2021-07-26,21.14,82.79,2.92,-15.239435,-39.247947
2021-07-27,22.79,77.44,0.9,-15.239435,-39.247947
2021-07-28,24.16,73.79,0.03,-15.239435,-39.247947
2021-07-29,25.29,71.99,0.1,-15.239435,-39.247947
2021-07-30,22.07,80.21,1.14,-15.239435,-39.247947
2021-07-31,21.01,71.89,0.15,-15.239435,-39.247947
2021-08-01,20.6,68.5,0.22,-15.239435,-39.247947
2021-08-02,21.01,67.97,0.12,-15.239435,-39.247947
2021-08-03,20.76,74.32,0.03,-15.239435,-39.247947
2021-08-04,21.19,76.96,0.11,-15.239435,-39.247947
2021-08-05,20.56,86.19,5.99,-15.239435,-39.247947
2021-08-06,20.5,81.08,2.77,-15.239435,-39.247947
2021-08-07,20.35,72.47,1.11,-15.239435,-39.247947
2021-08-08,20.3,87.66,8.36,-15.239435,-39.247947
2021-08-09,21.57,80.36,2.69,-15.239435,-39.247947
2021-08-10,21.6,76.56,1.03,-15.239435,-39.247947
2021-08-11,23.32,71.65,0.82,-15.239435,-39.247947
2021-08-12,22.13,77.81,0.13,-15.239435,-39.247947
2021-08-13,21.71,75.44,0.16,-15.239435,-39.247947
2021-08-14,21.93,76.11,0.08,-15.239435,-39.247947
2021-08-15,22.45,73.86,0.0,-15.239435,-39.247947
2021-08-16,22.74,74.72,0.0,-15.239435,-39.247947
2021-08-17,22.68,74.95,0.03,-15.239435,-39.247947
2021-08-18,22.19,78.73,1.5,-15.239435,-39.247947
2021-08-19,21.67,79.04,1.67,-15.239435,-39.247947
2021-08-20,21.86,81.03,5.01,-15.239435,-39.247947
2021-08-21,21.35,78.98,2.06,-15.239435,-39.247947
2021-08-22,21.82,79.29,1.0,-15.239435,-39.247947
2021-08-23,21.87,80.38,1.58,-15.239435,-39.247947
2021-08-24,22.16,77.46,0.56,-15.239435,-39.247947
2021-08-25,21.73,82.0,2.0,-15.239435,-39.247947
2021-08-26,22.51,77.21,0.85,-15.239435,-39.247947
2021-08-27,21.96,82.94,5.81,-15.239435,-39.247947
2021-08-28,22.18,82.43,6.7,-15.239435,-39.247947
2021-08-29,22.46,80.91,1.8,-15.239435,-39.247947
2021-08-30,22.7,76.54,0.38,-15.239435,-39.247947
2021-08-31,20.59,91.69,4.39,-15.239435,-39.247947
2021-09-01,21.16,88.67,15.56,-15.239435,-39.247947
2021-09-02,21.16,87.13,12.42,-15.239435,-39.247947
2021-09-03,22.53,82.34,1.12,-15.239435,-39.247947
2021-09-04,24.26,80.21,1.36,-15.239435,-39.247947
2021-09-05,25.09,76.82,0.24,-15.239435,-39.247947
2021-09-06,25.73,74.53,0.02,-15.239435,-39.247947
2021-09-07,24.61,75.47,0.03,-15.239435,-39.247947
2021-09-08,23.84,72.04,0.02,-15.239435,-39.247947
2021-09-09,23.53,71.2,0.0,-15.239435,-39.247947
2021-09-10,23.54,73.36,0.0,-15.239435,-39.247947
2021-09-11,24.14,74.37,0.0,-15.239435,-39.247947
2021-09-12,24.31,74.78,0.01,-15.239435,-39.247947
2021-09-13,24.79,74.22,0.06,-15.239435,-39.247947
2021-09-14,24.4,75.25,0.02,-15.239435,-39.247947
2021-09-15,24.43,73.18,0.0,-15.239435,-39.247947
2021-09-16,24.31,72.63,0.12,-15.239435,-39.247947
2021-09-17,22.9,69.37,0.36,-15.239435,-39.247947
2021-09-18,22.72,68.87,0.32,-15.239435,-39.247947
2021-09-19,23.61,68.16,0.05,-15.239435,-39.247947
2021-09-20,23.86,73.88,0.01,-15.239435,-39.247947
2021-09-21,25.67,69.93,0.01,-15.239435,-39.247947
2021-09-22,25.29,72.35,0.02,-15.239435,-39.247947
2021-09-23,23.08,67.42,0.02,-15.239435,-39.247947
2021-09-24,21.94,69.88,0.03,-15.239435,-39.247947
2021-09-25,21.96,74.39,0.76,-15.239435,-39.247947
2021-09-26,23.56,76.98,1.4,-15.239435,-39.247947
2021-09-27,24.26,75.27,0.37,-15.239435,-39.247947
2021-09-28,24.13,73.31,0.12,-15.239435,-39.247947
2021-09-29,24.73,70.2,0.03,-15.239435,-39.247947
2021-09-30,25.47,68.2,0.0,-15.239435,-39.247947
2021-10-01,26.05,71.87,0.05,-15.239435,-39.247947
2021-10-02,25.89,70.86,0.02,-15.239435,-39.247947
2021-10-03,25.62,70.63,0.16,-15.239435,-39.247947
2021-10-04,26.03,65.44,0.03,-15.239435,-39.247947
2021-10-05,26.02,67.86,0.04,-15.239435,-39.247947
2021-10-06,25.95,68.53,0.08,-15.239435,-39.247947
2021-10-07,26.36,64.2,0.0,-15.239435,-39.247947
2021-10-08,26.0,68.94,0.02,-15.239435,-39.247947
2021-10-09,25.16,78.79,3.75,-15.239435,-39.247947
2021-10-10,25.21,80.88,3.38,-15.239435,-39.247947
2021-10-11,26.03,69.09,0.41,-15.239435,-39.247947
2021-10-12,25.2,82.17,14.65,-15.239435,-39.247947
2021-10-13,22.79,85.98,4.82,-15.239435,-39.247947
2021-10-14,25.07,78.41,5.98,-15.239435,-39.247947
2021-10-15,26.14,75.47,0.57,-15.239435,-39.247947
2021-10-16,26.14,74.04,0.14,-15.239435,-39.247947
2021-10-17,25.84,71.98,0.02,-15.239435,-39.247947
2021-10-18,26.08,70.92,0.03,-15.239435,-39.247947
2021-10-19,26.62,68.09,0.02,-15.239435,-39.247947
2021-10-20,26.5,73.86,2.29,-15.239435,-39.247947
2021-10-21,25.6,78.27,25.25,-15.239435,-39.247947
2021-10-22,25.78,79.65,2.63,-15.239435,-39.247947
2021-10-23,24.37,88.2,2.81,-15.239435,-39.247947
2021-10-24,25.98,79.98,1.65,-15.239435,-39.247947
2021-10-25,25.4,84.03,2.64,-15.239435,-39.247947
2021-10-26,25.55,77.1,0.99,-15.239435,-39.247947
2021-10-27,24.76,77.35,1.71,-15.239435,-39.247947
2021-10-28,24.6,78.91,4.49,-15.239435,-39.247947
2021-10-29,24.09,76.96,4.08,-15.239435,-39.247947
2021-10-30,24.27,79.36,4.94,-15.239435,-39.247947
2021-10-31,24.77,77.89,2.46,-15.239435,-39.247947
2021-11-01,25.66,76.51,1.72,-15.239435,-39.247947
2021-11-02,25.9,80.82,6.08,-15.239435,-39.247947
2021-11-03,26.39,79.68,0.99,-15.239435,-39.247947
2021-11-04,25.89,86.18,35.08,-15.239435,-39.247947
2021-11-05,25.79,86.84,12.04,-15.239435,-39.247947
2021-11-06,25.09,90.04,7.32,-15.239435,-39.247947
2021-11-07,25.67,84.11,2.41,-15.239435,-39.247947
2021-11-08,24.53,90.68,4.39,-15.239435,-39.247947
2021-11-09,23.74,89.8,9.34,-15.239435,-39.247947
2021-11-10,24.9,83.2,2.72,-15.239435,-39.247947
2021-11-11,25.23,77.89,0.49,-15.239435,-39.247947
2021-11-12,25.77,74.77,0.05,-15.239435,-39.247947
2021-11-13,23.53,85.45,3.48,-15.239435,-39.247947
2021-11-14,21.81,89.36,4.62,-15.239435,-39.247947
2021-11-15,22.55,89.47,10.94,-15.239435,-39.247947
2021-11-16,23.57,82.81,5.15,-15.239435,-39.247947
2021-11-17,23.77,84.75,3.48,-15.239435,-39.247947
2021-11-18,25.01,79.7,1.55,-15.239435,-39.247947
2021-11-19,24.66,82.74,1.21,-15.239435,-39.247947
2021-11-20,25.98,73.54,0.25,-15.239435,-39.247947
2021-11-21,26.32,72.58,0.58,-15.239435,-39.247947
2021-11-22,26.38,78.3,4.12,-15.239435,-39.247947
2021-11-23,25.96,81.38,1.84,-15.239435,-39.247947
2021-11-24,26.48,73.34,0.34,-15.239435,-39.247947
2021-11-25,25.16,72.26,0.33,-15.239435,-39.247947
2021-11-26,24.95,67.91,0.02,-15.239435,-39.247947
2021-11-27,25.56,78.87,8.82,-15.239435,-39.247947
2021-11-28,24.67,88.97,9.41,-15.239435,-39.247947
2021-11-29,25.46,84.71,5.48,-15.239435,-39.247947
2021-11-30,26.4,81.58,1.41,-15.239435,-39.247947
2021-12-01,25.54,85.17,5.43,-15.239435,-39.247947
2021-12-02,25.57,87.54,30.69,-15.239435,-39.247947
2021-12-03,24.56,90.75,63.21,-15.239435,-39.247947
2021-12-04,23.99,86.47,6.28,-15.239435,-39.247947
2021-12-05,24.33,87.16,9.13,-15.239435,-39.247947
2021-12-06,24.86,86.16,5.7,-15.239435,-39.247947
2021-12-07,24.61,87.76,5.92,-15.239435,-39.247947
2021-12-08,24.52,89.38,10.44,-15.239435,-39.247947
2021-12-09,24.73,90.25,5.81,-15.239435,-39.247947
2021-12-10,24.05,93.53,22.24,-15.239435,-39.247947
2021-12-11,24.38,88.38,8.83,-15.239435,-39.247947
2021-12-12,24.45,85.14,3.14,-15.239435,-39.247947
2021-12-13,24.64,83.36,0.55,-15.239435,-39.247947
2021-12-14,24.82,86.56,2.39,-15.239435,-39.247947
2021-12-15,24.25,90.16,6.85,-15.239435,-39.247947
2021-12-16,24.76,85.19,1.89,-15.239435,-39.247947
2021-12-17,25.32,83.63,2.07,-15.239435,-39.247947
2021-12-18,24.89,84.03,0.37,-15.239435,-39.247947
2021-12-19,24.81,84.83,2.38,-15.239435,-39.247947
2021-12-20,24.56,86.26,3.83,-15.239435,-39.247947
2021-12-21,24.34,88.55,8.12,-15.239435,-39.247947
2021-12-22,24.47,90.68,3.73,-15.239435,-39.247947
2021-12-23,25.06,90.32,8.47,-15.239435,-39.247947
2021-12-24,24.36,92.34,22.38,-15.239435,-39.247947
2021-12-25,22.53,94.8,56.61,-15.239435,-39.247947
2021-12-26,23.75,90.93,16.54,-15.239435,-39.247947
2021-12-27,24.16,88.29,2.72,-15.239435,-39.247947
2021-12-28,24.79,87.8,3.87,-15.239435,-39.247947
2021-12-29,24.44,85.61,1.1,-15.239435,-39.247947
2021-12-30,24.88,83.03,0.55,-15.239435,-39.247947
2021-12-31,24.66,83.62,0.35,-15.239435,-39.247947
2022-01-01,24.28,84.25,0.52,-15.239435,-39.247947
2022-01-02,23.64,85.18,0.04,-15.239435,-39.247947
2022-01-03,23.96,81.48,0.03,-15.239435,-39.247947
2022-01-04,24.0,81.52,0.05,-15.239435,-39.247947
2022-01-05,24.61,81.62,0.14,-15.239435,-39.247947
2022-01-06,25.44,80.48,0.04,-15.239435,-39.247947
2022-01-07,25.62,84.67,2.51,-15.239435,-39.247947
2022-01-08,25.43,87.71,1.85,-15.239435,-39.247947
2022-01-09,25.27,82.37,0.42,-15.239435,-39.247947
2022-01-10,24.56,83.89,1.82,-15.239435,-39.247947
2022-01-11,25.19,78.82,0.01,-15.239435,-39.247947
2022-01-12,24.65,77.89,0.0,-15.239435,-39.247947
2022-01-13,25.34,73.8,0.08,-15.239435,-39.247947
2022-01-14,25.11,77.62,0.35,-15.239435,-39.247947
2022-01-15,25.19,77.05,0.64,-15.239435,-39.247947
2022-01-16,25.37,71.26,0.03,-15.239435,-39.247947
2022-01-17,25.61,71.57,0.01,-15.239435,-39.247947
2022-01-18,25.73,70.95,0.0,-15.239435,-39.247947
2022-01-19,25.31,80.99,1.96,-15.239435,-39.247947
2022-01-20,25.94,80.18,3.85,-15.239435,-39.247947
2022-01-21,26.53,73.3,0.44,-15.239435,-39.247947
2022-01-22,26.34,76.87,2.34,-15.239435,-39.247947
2022-01-23,25.41,79.24,1.77,-15.239435,-39.247947
2022-01-24,25.51,80.92,1.53,-15.239435,-39.247947
2022-01-25,23.5,85.44,5.42,-15.239435,-39.247947
2022-01-26,23.05,90.97,10.03,-15.239435,-39.247947
2022-01-27,25.04,82.68,4.02,-15.239435,-39.247947
2022-01-28,26.21,78.19,2.62,-15.239435,-39.247947
2022-01-29,25.61,81.52,4.02,-15.239435,-39.247947
2022-01-30,25.43,81.16,0.86,-15.239435,-39.247947
2022-01-31,26.53,78.08,0.49,-15.239435,-39.247947
2022-02-01,25.85,81.55,0.38,-15.239435,-39.247947
2022-02-02,26.89,74.67,0.04,-15.239435,-39.247947
2022-02-03,26.84,74.34,0.08,-15.239435,-39.247947
2022-02-04,27.11,74.59,1.5,-15.239435,-39.247947
2022-02-05,25.15,84.48,6.41,-15.239435,-39.247947
2022-02-06,24.75,85.55,2.78,-15.239435,-39.247947
2022-02-07,25.72,78.83,0.42,-15.239435,-39.247947
2022-02-08,26.75,76.25,0.05,-15.239435,-39.247947
2022-02-09,27.29,74.0,0.09,-15.239435,-39.247947
2022-02-10,27.26,74.12,0.36,-15.239435,-39.247947
2022-02-11,26.99,74.02,0.31,-15.239435,-39.247947
2022-02-12,26.32,76.91,0.8,-15.239435,-39.247947
2022-02-13,25.5,84.95,2.47,-15.239435,-39.247947
2022-02-14,26.94,76.93,0.81,-15.239435,-39.247947
2022-02-15,26.47,79.32,1.41,-15.239435,-39.247947
2022-02-16,26.04,79.04,2.02,-15.239435,-39.247947
2022-02-17,26.53,73.88,0.95,-15.239435,-39.247947
2022-02-18,25.84,74.43,1.76,-15.239435,-39.247947
2022-02-19,25.89,74.33,0.75,-15.239435,-39.247947
2022-02-20,27.19,72.92,0.1,-15.239435,-39.247947
2022-02-21,26.66,74.23,0.93,-15.239435,-39.247947
2022-02-22,25.92,76.62,1.5,-15.239435,-39.247947
2022-02-23,26.88,73.8,0.53,-15.239435,-39.247947
2022-02-24,27.07,74.63,1.48,-15.239435,-39.247947
2022-02-25,26.7,75.9,1.43,-15.239435,-39.247947
2022-02-26,26.21,74.35,1.11,-15.239435,-39.247947
2022-02-27,25.61,76.7,2.73,-15.239435,-39.247947
2022-02-28,25.78,74.42,1.72,-15.239435,-39.247947
2022-03-01,25.85,74.01,0.87,-15.239435,-39.247947
2022-03-02,25.8,78.67,3.41,-15.239435,-39.247947
2022-03-03,24.97,87.74,13.98,-15.239435,-39.247947
2022-03-04,25.81,81.1,2.99,-15.239435,-39.247947
2022-03-05,25.59,79.83,4.36,-15.239435,-39.247947
2022-03-06,25.8,78.19,2.32,-15.239435,-39.247947
2022-03-07,25.2,81.63,5.01,-15.239435,-39.247947
2022-03-08,25.94,76.71,1.82,-15.239435,-39.247947
2022-03-09,25.71,83.34,12.28,-15.239435,-39.247947
2022-03-10,25.27,83.58,5.52,-15.239435,-39.247947
2022-03-11,25.69,80.15,1.39,-15.239435,-39.247947
2022-03-12,26.1,76.9,0.8,-15.239435,-39.247947
2022-03-13,25.73,79.7,0.42,-15.239435,-39.247947
2022-03-14,25.71,82.95,1.85,-15.239435,-39.247947
2022-03-15,25.26,86.03,3.24,-15.239435,-39.247947
2022-03-16,26.03,78.97,2.34,-15.239435,-39.247947
2022-03-17,25.55,79.1,4.78,-15.239435,-39.247947
2022-03-18,25.27,81.62,7.19,-15.239435,-39.247947
2022-03-19,26.27,75.66,1.18,-15.239435,-39.247947
2022-03-20,26.37,75.64,1.27,-15.239435,-39.247947
2022-03-21,26.57,72.87,2.38,-15.239435,-39.247947
2022-03-22,25.62,81.68,6.05,-15.239435,-39.247947
2022-03-23,25.88,76.39,1.28,-15.239435,-39.247947
2022-03-24,25.27,79.68,3.58,-15.239435,-39.247947
2022-03-25,26.23,74.47,1.54,-15.239435,-39.247947
2022-03-26,25.82,77.2,0.42,-15.239435,-39.247947
2022-03-27,26.16,78.57,1.88,-15.239435,-39.247947
2022-03-28,25.86,76.1,1.28,-15.239435,-39.247947
2022-03-29,25.83,76.81,0.79,-15.239435,-39.247947
2022-03-30,25.22,79.23,0.6,-15.239435,-39.247947
2022-03-31,25.81,76.45,1.63,-15.239435,-39.247947
2022-04-01,26.09,74.69,0.45,-15.239435,-39.247947
2022-04-02,25.7,78.28,2.21,-15.239435,-39.247947
2022-04-03,25.69,77.08,1.3,-15.239435,-39.247947
2022-04-04,25.74,77.54,1.48,-15.239435,-39.247947
2022-04-05,25.89,79.16,2.27,-15.239435,-39.247947
2022-04-06,26.1,75.9,0.81,-15.239435,-39.247947
2022-04-07,25.96,71.98,0.02,-15.239435,-39.247947
2022-04-08,25.8,69.08,0.06,-15.239435,-39.247947
2022-04-09,26.2,69.37,0.25,-15.239435,-39.247947
2022-04-10,26.91,70.32,0.06,-15.239435,-39.247947
2022-04-11,26.64,72.47,0.0,-15.239435,-39.247947
2022-04-12,27.47,69.59,0.01,-15.239435,-39.247947
2022-04-13,27.49,71.79,0.01,-15.239435,-39.247947
2022-04-14,27.75,71.71,0.01,-15.239435,-39.247947
2022-04-15,28.3,74.39,4.71,-15.239435,-39.247947
2022-04-16,22.7,95.74,43.39,-15.239435,-39.247947
2022-04-17,22.22,94.48,4.12,-15.239435,-39.247947
2022-04-18,23.15,86.23,5.76,-15.239435,-39.247947
2022-04-19,23.28,83.18,2.27,-15.239435,-39.247947
2022-04-20,24.16,77.27,0.05,-15.239435,-39.247947
2022-04-21,24.67,77.24,0.09,-15.239435,-39.247947
2022-04-22,25.46,78.66,0.27,-15.239435,-39.247947
2022-04-23,26.19,77.48,0.04,-15.239435,-39.247947
2022-04-24,26.25,79.64,0.54,-15.239435,-39.247947
2022-04-25,25.54,79.81,1.98,-15.239435,-39.247947
2022-04-26,24.66,78.88,1.89,-15.239435,-39.247947
2022-04-27,24.08,84.66,8.41,-15.239435,-39.247947
2022-04-28,24.42,80.12,1.15,-15.239435,-39.247947
2022-04-29,24.2,81.44,2.97,-15.239435,-39.247947
2022-04-30,24.01,83.16,3.14,-15.239435,-39.247947
2022-05-01,23.97,82.09,2.98,-15.239435,-39.247947
2022-05-02,24.48,76.59,1.08,-15.239435,-39.247947
2022-05-03,25.1,75.12,1.49,-15.239435,-39.247947
2022-05-04,25.88,78.48,0.08,-15.239435,-39.247947
2022-05-05,26.31,77.84,0.23,-15.239435,-39.247947
2022-05-06,25.67,76.57,0.3,-15.239435,-39.247947
2022-05-07,24.86,78.85,1.28,-15.239435,-39.247947
2022-05-08,22.74,93.71,5.25,-15.239435,-39.247947
2022-05-09,23.53,80.38,0.94,-15.239435,-39.247947
2022-05-10,23.38,77.63,0.28,-15.239435,-39.247947
2022-05-11,24.42,76.25,0.24,-15.239435,-39.247947
2022-05-12,25.1,75.28,0.04,-15.239435,-39.247947
2022-05-13,25.31,75.35,0.13,-15.239435,-39.247947
2022-05-14,24.25,81.87,1.68,-15.239435,-39.247947
2022-05-15,23.99,86.08,3.68,-15.239435,-39.247947
2022-05-16,25.52,75.22,1.15,-15.239435,-39.247947
2022-05-17,26.74,74.24,0.02,-15.239435,-39.247947
2022-05-18,26.96,76.09,0.94,-15.239435,-39.247947
2022-05-19,22.2,55.24,0.03,-15.239435,-39.247947
2022-05-20,20.9,54.38,0.0,-15.239435,-39.247947
2022-05-21,21.34,70.11,0.05,-15.239435,-39.247947
2022-05-22,21.75,75.32,0.31,-15.239435,-39.247947
2022-05-23,21.34,78.52,1.49,-15.239435,-39.247947
2022-05-24,21.57,77.21,1.38,-15.239435,-39.247947
2022-05-25,22.26,81.33,2.78,-15.239435,-39.247947
2022-05-26,22.48,76.4,1.38,-15.239435,-39.247947
2022-05-27,22.25,77.0,1.12,-15.239435,-39.247947
2022-05-28,22.89,81.68,3.12,-15.239435,-39.247947
2022-05-29,23.32,87.76,2.76,-15.239435,-39.247947
2022-05-30,25.38,78.96,0.18,-15.239435,-39.247947
2022-05-31,25.19,78.72,0.08,-15.239435,-39.247947
2022-06-01,24.36,77.98,0.06,-15.239435,-39.247947
2022-06-02,24.09,79.53,0.82,-15.239435,-39.247947
2022-06-03,24.33,76.43,0.1,-15.239435,-39.247947
2022-06-04,22.95,85.19,3.41,-15.239435,-39.247947
2022-06-05,22.15,69.17,0.51,-15.239435,-39.247947
2022-06-06,21.79,69.38,0.08,-15.239435,-39.247947
2022-06-07,21.96,75.73,0.13,-15.239435,-39.247947
2022-06-08,23.08,71.88,0.0,-15.239435,-39.247947
2022-06-09,23.03,73.73,0.03,-15.239435,-39.247947
2022-06-10,24.14,76.6,0.06,-15.239435,-39.247947
2022-06-11,25.13,74.65,0.01,-15.239435,-39.247947
2022-06-12,24.92,73.49,0.01,-15.239435,-39.247947
2022-06-13,25.02,73.38,0.02,-15.239435,-39.247947
2022-06-14,22.95,74.87,0.06,-15.239435,-39.247947
2022-06-15,21.33,72.39,0.05,-15.239435,-39.247947
2022-06-16,21.02,73.28,0.12,-15.239435,-39.247947
2022-06-17,21.34,75.08,0.03,-15.239435,-39.247947
2022-06-18,23.34,70.04,0.0,-15.239435,-39.247947
